ID_member,RAJ2000,DEJ2000,member_GDR2,member_DANCe,member_DANCe_Central,new_member,Full_region,Middle_region,Core_region,WD,EPIC,CWW,Comments,probability_DANCe_Central,ID_DANCe,e_Y,Y,g_sdss,i_sdss,e_r_sdss,e_Ks,H,e_i_sdss,z_sdss,e_z_sdss,Ks,e_g_sdss,u_sdss,e_H,e_u_sdss,e_RAJ2000,e_DEJ2000,e_J,r_sdss,J,probability_DANCe,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra_error,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,duplicated_source,phot_g_mean_mag,phot_g_mean_mag_error,phot_bp_mean_mag,phot_bp_mean_mag_error,phot_rp_mean_mag,phot_rp_mean_mag_error,radial_velocity,radial_velocity_error,astrometric_excess_noise,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,phot_variable_flag,ra_epoch2000,ra_epoch2000_error,dec_epoch2000,dec_epoch2000_error,a_g_val,ID_GDR2,probability_GDR2,pmra,pmdec
191,289.146875847,-17.0854491949,true,false,false,false,true,true,true,false,219296766,46,,0.094452079062514,3511266,0.05000000074505806,11.529000282287598,12.4350004196167,11.067000389099121,0.05,0.05,9.292,0.05,10.684000015258789,0.05,9.991000175476074,0.1599999964237213,12.178000450134277,0.0559017,0.10000000149011612,1.0498000383377075,0.8996999859809875,0.054999999701976776,11.050999641418457,9.517000198364258,6.08446302625506E-6,4087773405026727808,289.14687006077,0.0344,-17.08556077656,0.0291,3.3113,0.0376,0.068,0.058,-0.0549,0.0187,0.079,0,10.49,2.0E-4,10.8128,0.001,10.0286,0.0011,,,0.0,4765.914,1101.113,1012.57,NOT_AVAILABLE,289.146875847,1.0498,-17.0854491949,0.8997,,4627950,0.999419299537769,-1.284999966621399,-25.916000366210938
190,288.996360493,-17.1342517153,true,false,false,false,true,true,true,false,219275512,,SB2,5.59106211046167E-8,3517881,99.0,99.0,12.404999732971191,10.744999885559082,0.05000000074505806,0.05400000140070915,10.283,0.05000000074505806,11.657999992370605,0.05000000074505806,10.185999870300293,0.05000000074505806,13.83899974822998,0.054626,0.1,1.1878000497817993,0.9377999901771545,0.054999999701976776,11.78499984741211,10.607000350952148,4.19601286367399E-17,4087748833503644800,288.99635581569,0.0401,-17.13436302908,0.037,3.3036,0.048,0.077,0.06,-0.4762,0.1449,0.1224,0,11.8594,2.0E-4,12.2792,9.0E-4,11.2952,9.0E-4,44.24,4.03,0.0,4916.15,1238.295,1238.748,NOT_AVAILABLE,288.996360493,1.1878,-17.1342517153,0.9378,0.567,4610629,0.98205324672446,-1.0379999876022339,-25.854000091552734
189,289.201028786,-17.2732839167,true,false,false,false,true,true,true,false,219214374,,,0.723967641182577,1937637,0.05000000074505806,12.845000267028809,13.937999725341797,99.0,0.05000000074505806,0.054999999701976776,11.398,99.0,12.968000411987305,0.05000000074505806,11.35200023651123,0.05,16.01799964904785,0.0559017,0.1,0.6732000112533569,0.654699981212616,0.057999998331069946,13.196999549865723,11.812999725341797,0.583982442055999,4087732546987665408,289.20102663232,0.0219,-17.27339706978,0.0217,3.2636,0.0245,0.043,0.042,-0.307,0.1017,0.4464,0,13.2582,4.0E-4,13.7578,0.0017,12.618,8.0E-4,,,0.0,2697.032,648.445,1370.006,NOT_AVAILABLE,289.201028786,0.6732,-17.2732839167,0.6547,0.2495,4598348,0.990167903231089,-0.4779999852180481,-26.2810001373291
188,288.313612116,-17.1057993408,true,false,false,false,true,true,true,false,219288101,13,,0.718671491868058,8132379,99.0,99.0,99.0,99.0,99.0,0.05400000140070915,6.79,99.0,99.0,99.0,6.636000156402588,99.0,12.050999641418457,0.072862886,0.10000000149011612,1.1013000011444092,1.0276999473571777,0.05400000140070915,99.0,7.284999847412109,0.444819645759478,4087715165274595456,288.3136097204,0.036,-17.10591589957,0.0336,3.3843,0.0386,0.071,0.066,-0.3326,0.0937,0.3488,0,8.9129,3.0E-4,9.5094,0.0022,8.2146,0.0017,,,0.0,3564.984,485.87,644.096,NOT_AVAILABLE,288.313612116,1.1013,-17.1057993408,1.0277,0.3293,4584901,0.999258786520681,-0.5320000052452087,-27.07200050354004
187,287.175224943,-17.4308930087,true,false,false,false,true,true,false,false,219143535,,,,8105484,99.0,99.0,99.0,99.0,99.0,0.05299999937415123,8.776,99.0,99.0,99.0,8.694999694824219,99.0,11.59000015258789,0.06794115,0.10100000351667404,1.167199969291687,0.983299970626831,0.05400000140070915,99.0,8.96500015258789,0.00288357433015076,4087505708313800576,287.17522520703,0.0396,-17.43100137436,0.0387,3.1188,0.0479,0.075,0.063,-0.4441,0.1004,0.1983,0,9.9762,4.0E-4,10.3044,0.0013,9.5172,0.002,,,0.0,2634.388,862.036,545.442,NOT_AVAILABLE,287.175224943,1.1672,-17.4308930087,0.9833,,4389707,0.990365029724377,0.05900000035762787,-25.16900062561035
186,285.267457993,-18.5230431066,true,false,false,true,true,true,false,false,218591606,,,,7805537,99.0,99.0,99.0,99.0,99.0,0.054999999701976776,9.103,99.0,99.0,99.0,9.013999938964844,99.0,12.20300006866455,0.055461697,0.10000000149011612,1.6299999952316284,1.385699987411499,0.054999999701976776,99.0,9.420999526977539,8.10648103399377E-4,4085878328028458880,285.26744733597,0.0582,-18.52315139775,0.0524,3.0798,0.0729,0.105,0.089,-0.4997,0.2286,0.1645,0,10.4487,3.0E-4,10.8045,0.0018,9.952,0.0018,,,0.11,3276.961,612.021,592.108,NOT_AVAILABLE,285.267457993,1.63,-18.5230431066,1.3857,1.653,3005882,0.989467187900226,-2.3469998836517334,-25.150999069213867
185,286.471003957,-19.7564243513,true,false,false,true,true,false,false,false,217904699,,,,,,,,,,,,,,,,,,,,,,,,,,4085480609735772672,286.47100534685,0.0421,-19.75654373081,0.0373,3.3608,0.0446,0.081,0.073,-0.1797,0.0769,0.2222,1,10.2678,4.0E-4,10.616,0.0014,9.7839,0.0013,,,0.0,2517.556,752.13,861.577,NOT_AVAILABLE,286.471003957,1.2527,-19.7564243513,1.1307,1.5395,2541610,0.998446385411014,0.30399999022483826,-27.726999282836914
184,289.659176194,-17.0932230016,true,false,false,false,true,true,true,false,219293480,,,0.315668228782691,3518129,0.05000000074505806,12.701000213623047,13.744000434875488,99.0,99.0,0.06199999898672104,11.247,99.0,99.0,99.0,11.112000465393066,0.05400000140070915,16.266000747680664,0.07733692,0.1,0.7578999996185303,0.571399986743927,0.05700000002980232,99.0,11.659000396728516,0.140451027892601,4084761464720609664,289.65916796253,0.0254,-17.09333793527,0.0205,3.3439,0.0272,0.049,0.037,-0.064,-0.0384,-0.0946,0,13.1244,3.0E-4,13.6209,0.0017,12.4776,0.002,,,0.0,3335.551,652.694,554.625,NOT_AVAILABLE,289.659176194,0.7579,-17.0932230016,0.5714,0.3292,2197440,0.969915039099677,-1.8270000219345093,-26.694000244140625
183,289.656119478,-17.215989689,true,false,false,false,true,true,true,false,219239754,7,,1.08138708366598E-293,7566348,99.0,99.0,12.64799976348877,12.180999755859375,0.05000000074505806,0.05400000140070915,5.883,0.20399999618530273,99.0,99.0,5.735000133514404,0.10100000351667404,99.0,0.06529931,99.0,2.5840001106262207,1.7335000038146973,0.05400000140070915,11.781000137329102,6.406000137329102,1.52063223217099E-293,4084757199808535296,289.65611529458,0.059,-17.21610153518,0.0497,3.2495,0.0687,0.167,0.112,0.3793,-0.2536,-0.4111,0,8.0374,7.0E-4,8.6265,5.0E-4,7.3465,5.0E-4,42.24,0.13,0.0,1534.268,2387.127,2292.139,NOT_AVAILABLE,289.656119478,2.584,-17.215989689,1.7335,0.137,2194617,0.999986634247512,-0.9279999732971191,-25.976999282836914
182,289.53911915,-17.8805394205,true,false,false,false,true,true,false,false,218933140,,,,3909227,0.05,12.076000213623047,99.0,99.0,99.0,0.054999999701976776,10.823,99.0,99.0,99.0,10.736000061035156,99.0,14.388999938964844,0.0559017,0.10000000149011612,1.0551999807357788,0.9138000011444092,0.054999999701976776,99.0,11.11299991607666,0.351787179164853,4084645500601105536,289.53911232437,0.0353,-17.88065354465,0.033,3.3137,0.0401,0.068,0.059,-0.4496,0.0831,0.2914,0,12.3593,3.0E-4,12.764,0.0019,11.7922,0.002,43.87,1.84,0.0,3125.422,565.523,543.608,NOT_AVAILABLE,289.53911915,1.0552,-17.8805394205,0.9138,0.3307,2121362,0.993195870481557,-1.5089999437332153,-26.506000518798828
181,288.533476553,-18.0577113426,true,false,false,false,true,true,false,false,218838325,,,,869905,99.0,99.0,99.0,99.0,99.0,0.05,8.292,99.0,99.0,99.0,8.937999725341797,99.0,11.354999542236328,0.054230988,0.10000000149011612,1.1822999715805054,1.045799970626831,0.054999999701976776,99.0,8.600000381469727,0.416702383119113,4084585817738646400,288.5334721514,0.0393,-18.05782950935,0.0396,3.3889,0.0488,0.076,0.067,-0.4256,0.1253,0.2957,1,9.6232,3.0E-4,9.969,0.0014,9.1454,0.0018,43.68,1.79,0.0,4237.479,799.91,615.188,NOT_AVAILABLE,288.533476553,1.1823,-18.0577113426,1.0458,,2080550,0.999962781871858,-0.972000002861023,-27.44499969482422
180,290.252281596,-17.8220596468,true,false,false,true,true,true,true,false,218962506,,,0.207835815921138,7559936,99.0,99.0,99.0,99.0,99.0,0.054999999701976776,9.771,99.0,99.0,99.0,9.694999694824219,99.0,99.0,0.055461697,99.0,1.198799967765808,0.9592999815940857,0.054999999701976776,99.0,9.994999885559082,0.048962786826843,4084473255232485248,290.25227630883,0.0403,-17.82218145488,0.0359,3.5638,0.0423,0.077,0.062,-0.2602,-0.0362,0.092,0,10.9838,4.0E-4,11.2986,0.0012,10.5271,7.0E-4,42.67,0.42,0.0,2904.479,939.145,1452.769,NOT_AVAILABLE,290.252281596,1.1988,-17.8220596468,0.9593,0.482,2001197,0.987752553084773,-1.1690000295639038,-28.291000366210938
179,288.250270008,-18.6306414061,true,false,false,false,true,true,false,false,218533072,,,,3587814,0.05000000074505806,13.336000442504883,14.894000053405762,99.0,0.05000000074505806,0.057999998331069946,11.748,99.0,13.473999977111816,0.05000000074505806,11.607999801635742,0.05000000074505806,16.915000915527344,0.06280127,0.21299999952316284,1.2259000539779663,0.862500011920929,0.057999998331069946,13.954999923706055,12.251999855041504,0.434751459456582,4084174462953441792,288.25026891039,0.0353,-18.63075472269,0.0258,3.3605,0.0305,0.079,0.056,-0.0731,-0.0356,-0.3317,0,13.9646,0.0013,14.6115,0.0077,13.2061,0.004,,,0.0,856.13,141.903,268.195,NOT_AVAILABLE,288.250270008,1.2259,-18.6306414061,0.8625,0.3893,1816846,0.977123411000459,-0.24199999868869781,-26.319000244140625
178,287.236091792,-19.7251866303,true,false,false,true,true,false,false,false,217922156,,,,,,,,,,,,,,,,,,,,,,,,,,4083991252520671232,287.23608970774,0.0206,-19.72529894208,0.0201,3.0587,0.0236,0.038,0.035,-0.3054,0.1328,0.232,0,13.4559,5.0E-4,13.9989,0.0021,12.7771,0.0018,,,0.0,2346.848,527.852,591.701,NOT_AVAILABLE,287.236091792,0.5948,-19.7251866303,0.5379,0.4243,1669801,0.967642947017216,-0.4560000002384186,-26.084999084472656
177,291.372465424,-18.5835380356,true,false,false,false,true,true,false,false,218558797,,,,1948792,99.0,99.0,99.0,12.104999542236328,99.0,0.054999999701976776,9.76,0.05000000074505806,11.343000411987305,0.07699999958276749,9.741999626159668,99.0,12.654000282287598,0.054626,0.10000000149011612,1.3043999671936035,1.0829999446868896,0.05,99.0,10.510000228881836,0.400163369383116,4083614807222135936,291.37245533866,0.0436,-18.58365442942,0.0415,3.4696,0.0457,0.084,0.07,-0.2895,0.0873,0.0013,1,10.9382,3.0E-4,11.2436,0.0032,10.4952,0.0015,43.2,0.92,0.0,3172.278,339.309,725.305,NOT_AVAILABLE,291.372465424,1.3044,-18.5835380356,1.083,0.508,1407037,0.94950040684721,-2.2200000286102295,-27.033000946044922
176,291.770356986,-19.9543744994,true,false,false,true,true,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,4083221839189590528,291.77034522326,0.5444,-19.95450227017,0.4361,2.9168,0.4851,1.138,0.852,-0.0056,-0.0919,-0.166,0,19.2249,0.0046,19.1549,0.0601,18.9293,0.0567,,,1.437,235.724,18.067,19.159,NOT_AVAILABLE,291.770356986,17.6404,-19.9543744994,13.2182,,1211615,0.883359481086442,-2.568000078201294,-29.676000595092773
175,286.600569936,-20.2182686027,true,false,false,true,true,false,false,false,217641839,,,,,,,,,,,,,,,,,,,,,,,,,,4082446851004435072,286.60056595141,0.1002,-20.21837691567,0.1067,3.3575,0.1407,0.155,0.126,-0.0445,-0.1106,-0.0184,0,16.1485,0.0019,17.1923,0.0137,15.0008,0.011,,,0.273,568.995,79.364,98.498,NOT_AVAILABLE,286.600569936,2.4008,-20.2182686027,1.9564,,752083,0.918726815725967,-0.8679999709129333,-25.156999588012695
174,287.107206074,-20.0266985971,true,false,false,true,true,false,false,false,217750833,,,,,,,,,,,,,,,,,,,,,,,,,,4082432458578047232,287.10719799759,0.17,-20.02681259809,0.1495,3.1581,0.1848,0.328,0.277,-0.4169,0.071,0.1877,0,16.1604,0.0011,17.2732,0.0122,15.0728,0.005,,,1.053,1003.682,89.357,218.723,NOT_AVAILABLE,287.107206074,5.0865,-20.0266985971,4.2964,0.821,739386,0.973334304712903,-1.7619999647140503,-26.47800064086914
173,287.268886721,-20.4104888094,true,false,false,true,true,false,false,false,217531906,,,,,,,,,,,,,,,,,,,,,,,,,,4082219904923606016,287.26889281142,0.0418,-20.41060878051,0.0386,3.3561,0.0484,0.08,0.067,-0.1592,0.0659,0.0098,0,11.4679,4.0E-4,11.8465,0.0021,10.9411,8.0E-4,51.28,3.9,0.0,2413.007,515.034,1279.382,NOT_AVAILABLE,287.268886721,1.2396,-20.4104888094,1.0436,,539782,0.899064370690739,1.3259999752044678,-27.86400032043457
172,287.861526273,-20.4558661138,true,false,false,true,true,false,false,false,217506168,,,,,,,,,,,,,,,,,,,,,,,,,,4082207638503600256,287.86152774863,0.1193,-20.45598620987,0.1137,3.3749,0.1358,0.213,0.195,-0.3672,0.1793,0.2826,0,17.4597,0.0015,18.8791,0.0307,16.2681,0.0039,,,0.375,742.389,35.315,280.918,NOT_AVAILABLE,287.861526273,3.3096,-20.4558661138,3.0317,,530492,0.920860359079758,0.32100000977516174,-27.89299964904785
171,287.830530634,-20.880395572,true,false,false,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,4082132154460682752,287.83052835795,0.0465,-20.88051469013,0.0309,3.4481,0.0421,0.194,0.118,0.3899,-0.4337,-0.8576,0,13.5577,0.0022,,,,,,,0.0,489.945,,,NOT_AVAILABLE,287.830530634,3.0082,-20.880395572,1.8279,,474144,0.872527974279729,-0.49399998784065247,-27.666000366210938
170,285.337589517,-21.0970380369,true,false,false,true,true,false,false,false,217142384,,,,,,,,,,,,,,,,,,,,,,,,,,4081935822925977088,285.33758555129,0.1048,-21.09715415079,0.102,3.3866,0.1454,0.196,0.165,-0.4868,0.305,0.0529,0,17.1663,0.0012,18.6215,0.0264,15.9545,0.0034,,,0.361,901.382,41.184,322.086,NOT_AVAILABLE,285.337589517,3.0373,-21.0970380369,2.5639,,314388,0.987888024822488,-0.859000027179718,-26.968000411987305
169,287.829202669,-21.6861452103,true,false,false,true,true,false,false,false,216809289,,,,,,,,,,,,,,,,,,,,,,,,,,4081223953548454656,287.82920006288,0.0702,-21.68626385359,0.0618,3.607,0.0788,0.132,0.106,-0.4222,0.0754,0.0726,0,9.9287,3.0E-4,10.2544,0.0013,9.4671,7.0E-4,44.6,0.34,0.213,3356.662,859.87,1552.154,NOT_AVAILABLE,287.829202669,2.0537,-21.6861452103,1.6414,1.568,136773,0.957360024776941,-0.5619999766349792,-27.555999755859375
168,289.476527924,-14.2467765456,true,true,false,false,true,true,false,false,,,,,4386564,0.05000000074505806,15.744000434875488,19.047000885009766,16.558000564575195,0.05000000074505806,0.06599999964237213,13.751,0.05000000074505806,16.023000717163086,0.050999999046325684,13.4399995803833,0.05400000140070915,99.0,0.058309518,99.0,3.0594000816345215,2.539099931716919,0.061000000685453415,17.700000762939453,14.387999534606934,0.983162700806728,4185551805852891392,289.47652190512,0.1103,-14.2468917692,0.1055,3.0414,0.132,0.197,0.164,-0.3015,-5.0E-4,0.2439,0,17.155,0.0015,18.4932,0.022,16.0044,0.0055,,,0.267,747.89,49.448,196.532,NOT_AVAILABLE,289.476527924,3.0594,-14.2467765456,2.5391,,11828621,0.968113283904333,-1.3550000190734863,-26.761999130249023
167,287.278409116,-14.6328474665,true,true,false,false,true,true,false,false,220088372,,,,5178814,0.050999999046325684,15.793000221252441,19.363000869750977,16.767000198364258,0.050999999046325684,0.05,13.78,0.050999999046325684,16.104999542236328,0.05000000074505806,13.581999778747559,0.0560000017285347,99.0,0.070007145,99.0,3.710099935531616,3.3584001064300537,0.061000000685453415,17.992000579833984,14.454999923706055,0.840287472497719,4185325306467181440,287.27840980829,0.1243,-14.63296225989,0.1233,3.3247,0.1477,0.239,0.217,-0.3638,0.1129,0.335,0,17.3686,0.0015,18.8165,0.0345,16.1644,0.005,,,0.53,719.334,31.497,215.114,NOT_AVAILABLE,287.278409116,3.7101,-14.6328474665,3.3584,,11606591,0.967326929248337,0.15600000321865082,-26.66200065612793
166,287.885878508,-14.7048275211,true,true,false,false,true,true,false,false,220076965,,,,4711714,0.05000000074505806,14.918000221252441,17.740999221801758,15.527000427246094,0.05000000074505806,0.05,12.938,0.05000000074505806,15.14900016784668,0.05000000074505806,12.730999946594238,0.05000000074505806,99.0,0.05503635,99.0,2.02239990234375,1.9982000589370728,0.05,16.375,13.65999984741211,0.988810863921456,4185288124912446848,287.88587611471,0.0596,-14.70493933267,0.0564,3.0008,0.0629,0.13,0.129,-0.066,0.1105,0.5538,0,16.0964,0.0016,17.1921,0.0101,15.0636,0.0023,,,0.027,699.373,107.77,469.856,NOT_AVAILABLE,287.885878508,2.0224,-14.7048275211,1.9982,0.4655,11570023,0.954579559014114,-0.5379999876022339,-25.9689998626709
165,289.091316739,-14.7952876076,true,true,false,false,true,true,false,false,220060789,,,,962457,0.05,14.196000099182129,16.99799919128418,14.82699966430664,0.05000000074505806,0.05,12.295,0.05000000074505806,14.430999755859375,0.05000000074505806,12.076000213623047,0.050999999046325684,99.0,0.0559017,99.0,1.705299973487854,1.5333000421524048,0.05,15.694000244140625,12.946000099182129,0.944990114163218,4185124714308269312,289.091310241,0.0583,-14.79540651028,0.0562,3.4486,0.068,0.11,0.099,-0.3446,0.0766,0.3686,0,15.4371,0.0013,16.5143,0.0058,14.3683,0.0024,,,0.331,836.892,186.197,444.455,NOT_AVAILABLE,289.091316739,1.7053,-14.7952876076,1.5333,1.896,11424935,0.986224165683748,-1.4589999914169312,-27.615999221801758
164,291.022816306,-13.9975833529,true,true,false,false,true,true,false,false,,,,,4448445,0.050999999046325684,15.460000038146973,18.527999877929688,16.139999389648438,0.05000000074505806,0.057999998331069946,13.458,0.05000000074505806,15.677000045776367,0.05000000074505806,13.276000022888184,0.050999999046325684,99.0,0.054626,99.0,2.206199884414673,1.904099941253662,0.054999999701976776,17.180999755859375,14.119999885559082,0.714605832053568,4184861686201347072,291.02280739421,0.0755,-13.99769549351,0.0696,3.4064,0.0874,0.142,0.123,-0.31,0.0583,0.3235,0,16.7516,0.0012,17.9958,0.0164,15.6441,0.0034,,,0.125,910.422,66.171,317.456,NOT_AVAILABLE,291.022816306,2.2062,-13.9975833529,1.9041,0.2323,11220595,0.878480111870915,-2.007999897003174,-26.04599952697754
163,286.885698739,-16.5361365979,true,true,false,false,true,true,false,false,219524528,,,,7140719,0.05000000074505806,13.618000030517578,16.195999145507812,14.187999725341797,0.05000000074505806,0.054999999701976776,11.683,0.05000000074505806,13.85099983215332,0.05000000074505806,11.553999900817871,0.05000000074505806,99.0,0.054626,99.0,1.4589999914169312,1.2789000272750854,0.05700000002980232,14.956000328063965,12.39799976348877,0.86430737277313,4088733755406880896,286.88569587869,0.0518,-16.53625501322,0.0546,3.3577,0.0631,0.094,0.082,-0.2841,0.093,0.2792,0,14.7505,0.0029,15.7473,0.0111,13.7618,0.0063,,,0.202,379.567,97.389,172.645,NOT_AVAILABLE,286.885698739,1.459,-16.5361365979,1.2789,,5715532,0.958077122958877,-0.6370000243186951,-27.503000259399414
162,286.285623948,-17.2804830625,true,true,false,true,true,true,false,false,219211152,,,,5619592,0.052000001072883606,16.285999298095703,19.827999114990234,17.187999725341797,0.05000000074505806,0.07999999821186066,14.32,0.05000000074505806,16.59600067138672,0.050999999046325684,13.932999610900879,0.05299999937415123,99.0,0.078873314,99.0,13.81779956817627,11.509499549865723,0.07100000232458115,18.398000717163086,14.96399974822998,0.947983074644548,4088297318009452544,286.28561755991,0.5013,-17.28059888923,0.4413,3.7211,0.5451,0.891,0.742,-0.0636,-0.1989,0.2763,0,17.8675,0.0084,19.1556,0.0542,16.6046,0.0131,,,2.119,129.233,20.016,82.812,NOT_AVAILABLE,286.285623948,13.8178,-17.2804830625,11.5095,,5145139,0.915998632901559,-1.4170000553131104,-26.902000427246094
161,285.400050318,-17.6207057004,true,true,false,true,true,true,false,false,219056592,,,,6175636,0.05000000074505806,16.084999084472656,19.576000213623047,16.993000030517578,0.052000001072883606,0.07199999690055847,14.071,0.050999999046325684,16.395000457763672,0.05000000074505806,13.824000358581543,0.05700000002980232,99.0,0.06529931,99.0,4.841300010681152,4.6554999351501465,0.06300000101327896,18.184999465942383,14.767000198364258,0.971439595407648,4088224131767803904,285.4000450816,0.1471,-17.62082508247,0.1519,3.0664,0.1993,0.312,0.3,-0.1633,0.2174,0.2924,0,17.659,0.0019,19.0511,0.0418,16.4879,0.0103,,,0.437,570.938,25.979,105.885,NOT_AVAILABLE,285.400050318,4.8413,-17.6207057004,4.6555,,5052678,0.952909479143278,-1.159000039100647,-27.726999282836914
160,288.162953368,-18.1099034396,true,true,false,false,true,true,false,false,218810914,,,,2600663,0.05,14.173999786376953,16.46500015258789,14.630000114440918,0.05000000074505806,0.05,12.279,0.05000000074505806,14.36299991607666,0.05000000074505806,12.210000038146973,0.05000000074505806,99.0,0.05503635,99.0,1.1506999731063843,1.2451000213623047,0.05,15.22700023651123,13.027999877929688,0.965904291477835,4087208973295685888,288.16295145714,0.0337,-18.1100181743,0.031,3.3069,0.0389,0.074,0.08,-0.1275,0.2856,0.5291,0,15.1195,6.0E-4,16.0149,0.0028,14.1963,0.0017,,,0.0,1798.731,383.025,650.202,NOT_AVAILABLE,288.162953368,1.1507,-18.1099034396,1.2451,0.705,4090813,0.963921440360168,-0.421999990940094,-26.648000717163086
159,286.981497867,-19.2914890937,true,true,false,true,true,true,false,false,218166922,,,,7848597,0.05000000074505806,14.734000205993652,17.53700065612793,15.352999687194824,0.05000000074505806,0.05400000140070915,12.802,0.05000000074505806,14.972000122070312,0.05000000074505806,12.607999801635742,0.05000000074505806,99.0,0.054626,99.0,2.2030999660491943,1.5342999696731567,0.054999999701976776,16.22800064086914,13.531000137329102,0.759875206051531,4087020544491408896,286.9814985856,0.0689,-19.29160756689,0.0679,3.3572,0.0861,0.142,0.099,-0.418,0.2942,-0.3425,0,15.9231,0.0014,17.0179,0.0057,14.8939,0.0034,,,0.0,767.05,189.808,323.23,NOT_AVAILABLE,286.981497867,2.2031,-19.2914890937,1.5343,0.3313,3916388,0.938933909834315,0.15700000524520874,-27.516000747680664
158,288.575242231,-18.4483279367,true,true,false,false,true,true,false,false,218631786,,,,2627720,0.05000000074505806,13.053000450134277,14.276000022888184,99.0,99.0,0.05700000002980232,11.531,99.0,99.0,99.0,11.442000389099121,0.05000000074505806,16.31399917602539,0.05682429,0.11800000071525574,0.6376000046730042,0.5723000168800354,0.05700000002980232,99.0,11.862000465393066,0.698920557829588,4084555168851639680,288.57523961116,0.0216,-18.44844313194,0.02,3.3266,0.0232,0.041,0.037,-0.3467,0.0658,0.3227,0,13.5568,4.0E-4,14.107,0.0016,12.8764,0.0012,,,0.0,2876.248,695.154,901.506,NOT_AVAILABLE,288.575242231,0.6376,-18.4483279367,0.5723,,2056690,0.995598228586115,-0.5770000219345093,-26.7549991607666
157,288.279819326,-18.4412208349,true,true,false,false,true,true,false,false,,,,,2364424,0.050999999046325684,15.58899974822998,18.81599998474121,16.363000869750977,0.05000000074505806,0.06700000166893005,13.633,0.05000000074505806,15.857999801635742,0.05000000074505806,13.34000015258789,0.052000001072883606,99.0,0.07071068,99.0,3.606800079345703,3.1735000610351562,0.0689999982714653,17.52400016784668,14.3100004196167,0.980046245938177,4084194769558646528,288.27981614218,0.1588,-18.44133344373,0.1338,3.5009,0.1861,0.232,0.205,-0.4878,0.2891,0.2341,0,16.9935,0.0017,18.3375,0.0135,15.8624,0.0043,,,0.325,657.065,80.569,253.678,NOT_AVAILABLE,288.279819326,3.6068,-18.4412208349,3.1735,0.1198,1832534,0.977265804149928,-0.7009999752044678,-26.15399932861328
156,288.665508177,-18.7047745354,true,true,false,false,true,true,false,false,218492267,,,,2797570,0.05,15.940999984741211,19.52199935913086,16.825000762939453,0.050999999046325684,0.05,13.984,0.05000000074505806,16.242000579833984,0.05000000074505806,13.744999885559082,0.061000000685453415,99.0,0.06594695,99.0,3.9992001056671143,3.5153000354766846,0.05,18.12299919128418,14.614999771118164,0.755581518447839,4084126118799904640,288.66550768993,0.1523,-18.70488390018,0.1268,3.2622,0.178,0.258,0.227,-0.4101,0.2662,0.2019,0,17.4754,0.0016,18.876,0.0336,16.2895,0.0092,,,0.499,698.0,32.286,118.494,NOT_AVAILABLE,288.665508177,3.9992,-18.7047745354,3.5153,,1778137,0.94672759514737,-0.10700000077486038,-25.400999069213867
155,288.435163011,-18.8263935101,true,true,false,false,true,true,false,false,218424807,,,,2409765,0.05000000074505806,14.682999610900879,17.444000244140625,15.381999969482422,0.052000001072883606,0.06199999898672104,12.812,0.05000000074505806,14.996000289916992,0.050999999046325684,12.612000465393066,0.05000000074505806,99.0,0.06103278,99.0,4.610000133514404,2.918100118637085,0.05999999865889549,16.236000061035156,13.496000289916992,0.856216907258577,4084119143773162496,288.4351639818,0.0715,-18.82651111331,0.0615,3.4497,0.1186,0.297,0.188,0.7547,-0.7292,-0.8159,0,15.9875,9.0E-4,17.0312,0.0071,14.9155,0.0023,,,0.079,1184.558,153.828,468.641,NOT_AVAILABLE,288.435163011,4.61,-18.8263935101,2.9181,0.1812,1772993,0.958467228307761,0.21299999952316284,-27.31399917602539
154,288.719700942,-19.0173997077,true,true,false,false,true,true,false,false,218319383,,,,2607887,0.05000000074505806,15.097999572753906,18.424999237060547,15.934000015258789,0.05000000074505806,0.05999999865889549,13.204,0.05000000074505806,15.378000259399414,0.05000000074505806,12.95300006866455,0.050999999046325684,99.0,0.058309518,99.0,10.020000457763672,6.44980001449585,0.0560000017285347,17.1560001373291,13.82800006866455,0.905334209551261,4084099039017310848,288.71969483517,0.1533,-19.01751180486,0.125,3.1876,0.2062,0.646,0.416,0.6372,-0.583,-0.682,0,16.5849,0.0014,17.9651,0.014,15.4232,0.0047,,,0.692,768.895,77.401,229.08,NOT_AVAILABLE,288.719700942,10.02,-19.0173997077,6.4498,,1758495,0.991565389830354,-1.340999960899353,-26.03499984741211
