ID_member,designation,ra,ra_error,dec,dec_error,solution_id,source_id,random_index,ref_epoch,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_mean_mag_error,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_mag_error,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_mag_error,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,ra_epoch2000,ra_epoch2000_error,dec_epoch2000,dec_epoch2000_error,probability_GDR2
197,Gaia DR2 4087838959097352064,289.24754047237,0.0396,-16.59097749323,0.0335,1635721458409799680,4087838959097352064,766557643,2015.5,3.2785,0.0407,80.5566,-1.238,0.079,-25.733,0.066,0.1728,-0.0409,-0.1497,-0.3432,-0.1448,-0.2758,-0.32,-0.234,0.0068,0.0665,133,133,131,2,2.2897,165.16,0.0,0.0,31,0,282.424,1.5796,0.0105,0.014,16,11,0.051785998,0,16,0,130,203037.54897256725,91.1571318294649,2227.336,12.4194,5.0E-4,14,102192.60845178184,261.90106956206336,390.195,12.8278,0.0028,13,144286.95047720202,209.33135940857883,689.275,11.8639,0.0016,1.214,0,0.964,0.4084,0.5556,42.8,2.97,2,5500.0,3.5,0.0,NOT_AVAILABLE,20.75585220252,-13.00873778717,288.50891357341,5.62011077208,100001,5441.33,5384.0,5504.0,0.281,0.1184,0.387,0.138,0.0575,0.2215,200111,0.99,0.96,1.01,0.768,0.754,0.781,289.247546035,1.2175,-16.5908667004,1.0168,0.987248827708632
196,Gaia DR2 4087832984815137152,288.97403973677,0.056,-16.74128364473,0.0464,1635721458409799680,4087832984815137152,928583162,2015.5,3.2066,0.0868,36.9325,-1.083,0.217,-26.052,0.144,0.2515,-0.3306,-0.5082,0.2333,-0.4739,-0.3707,0.1059,0.701,-0.6959,-0.7381,115,115,111,4,2.4067,144.23,0.0,0.0,31,1,361.6468,1.5893,0.0135,0.0,13,8,0.13658664,0,14,0,111,457173.0763355735,141.0076434879284,3242.187,11.5382,3.0E-4,12,234327.51818357504,355.1916349786383,659.721,11.9268,0.0016,11,318512.76594367734,363.40063484176227,876.478,11.0041,0.0012,1.209,0,0.9227,0.3887,0.5341,43.43,2.0,3,5500.0,3.5,0.0,NOT_AVAILABLE,20.50306455219,-12.83399317775,288.22816544103,5.50538027532,100001,5717.34,5348.0,6255.67,0.711,0.4126,0.9323,0.3183,0.2109,0.4561,200111,1.35,1.13,1.55,1.763,1.704,1.821,288.974044605,3.3704,-16.7411714782,2.2302,0.996754842955788
195,Gaia DR2 4087807180650392832,288.85274632016,0.0374,-16.85631623895,0.0355,1635721458409799680,4087807180650392832,1574933333,2015.5,3.3107,0.0399,83.0531,-0.651,0.072,-26.76,0.064,0.3711,-0.0097,-0.3737,-0.3118,-0.3146,-0.2109,-0.4192,-0.2204,-0.0035,0.2685,149,149,146,3,5.706,259.16,0.0,0.0,31,0,453.4386,1.5811,0.0095,0.144,17,11,0.052683126,0,18,0,145,556676.5264400529,346.11377697151573,1608.363,11.3244,7.0E-4,14,288873.7962317437,738.6613297006254,391.077,11.6996,0.0028,14,383868.19544110424,484.4366635790479,792.401,10.8015,0.0014,1.209,0,0.8982,0.3753,0.5229,,,0,,,,NOT_AVAILABLE,20.34600413781,-12.77690066615,288.09753524945,5.4063563668,100001,5468.0,5440.75,5585.52,0.6485,0.2719,0.9179,0.3305,0.1929,0.4236,200111,1.6,1.53,1.61,2.058,2.022,2.094,288.852749251,1.1172,-16.8562010223,0.9914,0.998709222996134
194,Gaia DR2 4087804603669963520,288.78583380015,0.0416,-16.96160100702,0.0435,1635721458409799680,4087804603669963520,568162044,2015.5,3.2668,0.0572,57.1352,-1.111,0.084,-26.139,0.069,0.2109,0.1605,-0.4344,-0.2491,-0.511,0.0704,-0.4956,-0.5442,0.1953,0.1934,152,152,150,2,5.814,267.25,0.0,0.0,31,0,276.4492,1.6176,0.0111,0.151,17,10,0.053958446,0,18,0,145,1177379.7385296444,475.6942315676338,2475.077,10.5111,4.0E-4,15,642814.7644891908,698.4429207696636,920.354,10.8312,0.0012,14,762371.0374119602,1055.5979387723003,722.217,10.0565,0.0015,1.193,1,0.7747,0.3201,0.4546,42.0,0.61,4,6250.0,4.5,0.0,NOT_AVAILABLE,20.22046565299,-12.76299067771,288.02014210941,5.31020051692,100002,5800.0,5597.0,5972.1,,,,,,,200111,2.07,1.95,2.22,4.351,4.25,4.452,288.785838801,1.2988,-16.9614884644,1.0683,0.99979733742621
193,Gaia DR2 4087786874044570880,289.28981118166,0.0648,-16.83178015143,0.0531,1635721458409799680,4087786874044570880,863035661,2015.5,3.4538,0.0975,35.4349,-0.28,0.257,-27.403,0.162,0.1536,-0.4208,-0.4275,0.248,-0.5645,-0.4445,0.2542,0.6955,-0.6685,-0.7997,107,107,103,4,7.2307,236.88,0.0,0.0,31,0,398.6368,1.5912,0.0154,-0.187,12,8,0.15841791,0,12,0,102,484316.2013754686,136.9092589990882,3537.498,11.4755,3.0E-4,10,253043.77220954196,778.9652665227552,324.846,11.8434,0.0033,10,332986.08291358064,523.8894344837064,635.604,10.9559,0.0017,1.21,0,0.8875,0.3679,0.5197,,,0,,,,NOT_AVAILABLE,20.54880394433,-13.14639984059,288.51732883801,5.37607220926,100001,5585.0,5498.5,6296.88,0.516,0.3649,0.6875,0.2763,0.194,0.3426,200111,1.36,1.07,1.41,1.626,1.571,1.682,289.28981244,3.9853,-16.8316621679,2.5084,0.992711534802291
192,Gaia DR2 4087773851703321088,289.22822761593,0.0402,-17.03704154134,0.0368,1635721458409799680,4087773851703321088,966058738,2015.5,3.3448,0.0437,76.4714,-1.159,0.08,-26.82,0.069,0.2886,-0.069,-0.3471,-0.2292,-0.3413,-0.1588,-0.3683,-0.1453,-0.0156,0.1399,141,141,138,3,6.4999,268.6,0.0,0.0,31,1,248.5916,1.646,0.0111,0.131,17,11,0.053432412,0,20,1,147,1421708.521952015,666.2067405525863,2134.035,10.3063,5.0E-4,14,787554.5724514121,640.4120092867147,1229.762,10.6107,9.0E-4,15,905425.2002230742,919.5864838912391,984.6,9.8698,0.0011,1.191,0,0.7409,0.3043,0.4366,42.58,1.29,4,6250.0,4.5,0.0,NOT_AVAILABLE,20.33202480053,-13.17875100338,288.43151986247,5.18036288343,100001,6192.6,5881.0,6530.59,,,,,,,200111,1.93,1.74,2.14,4.936,4.844,5.028,289.228232834,1.2421,-17.0369260656,1.0669,0.999774556878038
191,Gaia DR2 4087773405026727808,289.14687006077,0.0344,-17.08556077656,0.0291,1635721458409799680,4087773405026727808,851175076,2015.5,3.3113,0.0376,87.9655,-1.285,0.068,-25.916,0.058,0.2078,-0.3045,-0.1817,-0.1475,-0.3222,-0.1208,-0.2037,-0.0549,0.0187,0.079,165,165,161,4,1.6863,186.97,0.0,0.0,31,0,308.5906,1.6164,0.0083,0.005,19,11,0.045150265,0,20,0,155,1200425.5962089598,251.87733839284712,4765.914,10.49,2.0E-4,18,653777.7583277756,593.7427733583085,1101.113,10.8128,0.001,17,782233.1231310873,772.5227471202396,1012.57,10.0286,0.0011,1.196,0,0.7842,0.3228,0.4614,,,0,,,,NOT_AVAILABLE,20.25336727027,-13.12838454414,288.34770695011,5.14247299474,100001,5900.5,5754.8,6040.95,,,,,,,200111,1.98,1.89,2.08,4.295,4.222,4.367,289.146875847,1.0498,-17.0854491949,0.8997,0.999419299537769
190,Gaia DR2 4087748833503644800,288.99635581569,0.0401,-17.13436302908,0.037,1635721458409799680,4087748833503644800,231207293,2015.5,3.3036,0.048,68.8086,-1.038,0.077,-25.854,0.06,0.2551,-0.0445,-0.3925,-0.2651,-0.3828,-0.0253,-0.5184,-0.4762,0.1449,0.1224,152,152,152,0,2.1234,185.72,0.0,0.0,31,1,379.147,1.5553,0.0097,0.066,17,11,0.050227147,0,17,0,147,340095.3870105887,69.17920896014375,4916.15,11.8594,2.0E-4,15,169381.2120815801,136.785824721155,1238.295,12.2792,9.0E-4,15,243607.281550599,196.65600075059024,1238.748,11.2952,9.0E-4,1.214,0,0.984,0.4199,0.5642,44.24,4.03,2,5750.0,4.5,0.0,NOT_AVAILABLE,20.14608415981,-13.01813706923,288.1981171496,5.11286024652,100001,5342.5,5222.38,5443.25,0.567,0.3659,0.7261,0.2775,0.181,0.3687,200111,1.32,1.27,1.38,1.282,1.256,1.307,288.996360493,1.1878,-17.1342517153,0.9378,0.98205324672446
189,Gaia DR2 4087732546987665408,289.20102663232,0.0219,-17.27339706978,0.0217,1635721458409799680,4087732546987665408,1028153021,2015.5,3.2636,0.0245,133.3388,-0.478,0.043,-26.281,0.042,0.4495,-0.0445,-0.269,-0.2184,-0.329,-0.0939,-0.3162,-0.307,0.1017,0.4464,147,0,147,0,-2.6641,101.14,0.0,0.0,31,1,118.1068,1.5466,0.005,0.242,17,11,0.05905845,0,17,0,145,93767.71348939004,34.766997500542026,2697.032,13.2582,4.0E-4,15,43396.13516079772,66.92337400745362,648.445,13.7578,0.0017,14,72041.76338316004,52.58499893920432,1370.006,12.618,8.0E-4,1.231,0,1.1398,0.4995,0.6403,,,0,,,,NOT_AVAILABLE,20.10028153892,-13.25386242319,288.37446873295,4.94947330498,100001,4969.0,4920.62,5128.97,0.2495,0.0789,0.4421,0.143,0.051,0.219,200111,0.84,0.79,0.86,0.387,0.379,0.394,289.201028786,0.6732,-17.2732839167,0.6547,0.990167903231089
188,Gaia DR2 4087715165274595456,288.3136097204,0.036,-17.10591589957,0.0336,1635721458409799680,4087715165274595456,322427491,2015.5,3.3843,0.0386,87.6465,-0.532,0.071,-27.072,0.066,0.2938,-0.001,-0.2818,-0.3021,-0.0453,-0.2724,-0.3709,-0.3326,0.0937,0.3488,150,150,147,3,5.2716,249.68,0.0,0.0,31,0,263.8298,1.5077,0.01,0.083,18,11,0.054019988,0,20,0,158,5130754.415530724,1439.2083412936981,3564.984,8.9129,3.0E-4,20,2171720.2622349844,4469.751652162328,485.87,9.5094,0.0022,15,4158354.541358378,6456.107160210665,644.096,8.2146,0.0017,1.234,0,1.2948,0.5965,0.6983,,,0,,,,NOT_AVAILABLE,19.8918726411,-12.41393123743,287.55197768525,5.22443364121,100001,4704.96,4621.23,4862.48,0.3293,0.1383,2.1058,0.162,0.0626,0.9381,200111,6.92,6.47,7.17,21.112,20.756,21.468,288.313612116,1.1013,-17.1057993408,1.0277,0.999258786520681
187,Gaia DR2 4087505708313800576,287.17522520703,0.0396,-17.43100137436,0.0387,1635721458409799680,4087505708313800576,329297051,2015.5,3.1188,0.0479,65.1313,0.059,0.075,-25.169,0.063,0.3176,0.0032,-0.3334,-0.3541,-0.372,-0.1188,-0.4849,-0.4441,0.1004,0.1983,150,150,147,3,3.7633,214.45,0.0,0.0,31,0,297.1656,1.6034,0.0102,0.084,17,11,0.05074843,0,18,0,131,1926959.7976262427,731.4640093792578,2634.388,9.9762,4.0E-4,18,1044206.6505020428,1211.3261952437592,862.036,10.3044,0.0013,18,1252834.1503382965,2296.913946789285,545.442,9.5172,0.002,1.192,0,0.7872,0.3282,0.459,,,0,,,,NOT_AVAILABLE,19.12145287525,-11.56571151776,286.4289258604,5.03408208671,100001,5930.48,5751.73,6435.5,,,,,,,200111,2.64,2.24,2.81,7.761,7.595,7.927,287.175224943,1.1672,-17.4308930087,0.9833,0.990365029724377
186,Gaia DR2 4085878328028458880,285.26744733597,0.0582,-18.52315139775,0.0524,1635721458409799680,4085878328028458880,1063659719,2015.5,3.0798,0.0729,42.2544,-2.347,0.105,-25.151,0.089,0.3631,-0.3441,-0.0387,-0.3739,-0.3116,-0.1077,-0.4117,-0.4997,0.2286,0.1645,132,132,127,5,14.0686,498.41,0.11,3.345725290845341,31,0,53.8424,1.6129,0.0168,0.085,15,10,0.062108018,0,15,0,121,1246951.2592113526,380.5206665884118,3276.961,10.4487,3.0E-4,15,658785.2105982956,1076.4091973540992,612.021,10.8045,0.0018,15,839393.2593483952,1417.6355539196493,592.108,9.952,0.0018,1.201,0,0.8525,0.3558,0.4967,,,0,,,,NOT_AVAILABLE,17.32823173515,-10.38815883862,284.49766232132,4.15104122625,100001,5592.33,5450.0,5785.0,1.653,1.2616,1.9119,0.823,0.593,0.9581,200111,2.44,2.28,2.57,5.263,5.105,5.42,285.267457993,1.63,-18.5230431066,1.3857,0.989467187900226
185,Gaia DR2 4085480609735772672,286.47100534685,0.0421,-19.75654373081,0.0373,1635721458409799680,4085480609735772672,1545958084,2015.5,3.3608,0.0446,75.4161,0.304,0.081,-27.727,0.073,0.2893,-0.2391,-0.1173,-0.2945,-0.2156,-0.2294,-0.2615,-0.1797,0.0769,0.2222,134,134,127,7,5.2591,222.97,0.0,0.0,31,0,289.4114,1.5814,0.0101,0.176,15,11,0.05473233,0,15,1,128,1473076.2170110613,585.1215260645689,2517.556,10.2678,4.0E-4,14,783687.6632891565,1041.957781744549,752.13,10.616,0.0014,15,979982.7206284495,1137.4285050803137,861.577,9.7839,0.0013,1.197,1,0.8322,0.3482,0.4839,,,0,,,,NOT_AVAILABLE,16.68003887962,-11.94045989606,285.49535350392,2.80110373435,100002,5653.77,5512.45,5883.2,1.5395,1.0874,1.7381,0.7537,0.5059,0.8791,200111,2.38,2.19,2.5,5.195,5.097,5.293,286.471003957,1.2527,-19.7564243513,1.1307,0.998446385411014
184,Gaia DR2 4084761464720609664,289.65916796253,0.0254,-17.09333793527,0.0205,1635721458409799680,4084761464720609664,654166395,2015.5,3.3439,0.0272,123.0907,-1.827,0.049,-26.694,0.037,0.2155,-0.2726,-0.3286,-0.176,-0.3696,-0.1588,-0.3391,-0.064,-0.0384,-0.0946,153,0,152,1,-5.3629,72.47,0.0,0.0,31,0,130.1355,1.5503,0.0048,-0.022,17,10,0.0549606,0,17,0,149,106064.18770169278,31.798102628468023,3335.551,13.1244,3.0E-4,16,49226.05162513212,75.41983755224574,652.694,13.6209,0.0017,16,81984.15446789328,147.81898392877653,554.625,12.4776,0.002,1.237,0,1.1433,0.4965,0.6468,,,0,,,,NOT_AVAILABLE,20.45613845721,-13.57662815337,288.83395442327,5.06979797419,100001,4967.0,4948.0,4995.0,0.3292,0.2399,0.4951,0.15,0.1169,0.2197,200111,0.87,0.86,0.88,0.417,0.408,0.425,289.659176194,0.7579,-17.0932230016,0.5714,0.969915039099677
183,Gaia DR2 4084757199808535296,289.65611529458,0.059,-17.21610153518,0.0497,1635721458409799680,4084757199808535296,336948396,2015.5,3.2495,0.0687,47.2759,-0.928,0.167,-25.977,0.112,-0.0756,-0.1116,-0.0171,-0.1865,-0.4337,-0.3615,0.1085,0.3793,-0.2536,-0.4111,106,106,106,0,3.3661,155.9,0.0,0.0,31,1,188.1123,1.5003,0.0132,-0.081,12,9,0.1000015,0,12,0,95,1.1491828255955849E7,7490.102615607971,1534.268,8.0374,7.0E-4,9,4897149.55088541,2051.483156306015,2387.127,8.6265,5.0E-4,9,9250838.801392036,4035.8976144353037,2292.139,7.3465,5.0E-4,1.231,0,1.2801,0.5891,0.6909,42.24,0.13,5,4750.0,4.5,0.0,NOT_AVAILABLE,20.34004862197,-13.62508238171,288.81449947184,4.94853874707,100001,4707.1,4636.9,4779.0,0.137,0.0799,0.2001,0.066,0.0389,0.0971,200111,10.77,10.44,11.09,51.255,49.868,52.641,289.656119478,2.584,-17.215989689,1.7335,0.999986634247512
182,Gaia DR2 4084645500601105536,289.53911232437,0.0353,-17.88065354465,0.033,1635721458409799680,4084645500601105536,293340028,2015.5,3.3137,0.0401,82.7146,-1.509,0.068,-26.506,0.059,0.2933,0.0456,-0.3427,-0.3381,-0.1743,-0.2234,-0.4571,-0.4496,0.0831,0.2914,150,150,149,1,0.6992,155.49,0.0,0.0,31,1,303.9938,1.5632,0.0097,0.069,17,11,0.04988497,0,17,0,150,214605.6476460456,68.66452762523589,3125.422,12.3593,3.0E-4,17,108384.82433222648,191.65429101827343,565.523,12.764,0.0019,17,154127.29213778098,283.526558653464,543.608,11.7922,0.002,1.223,0,0.9717,0.4047,0.567,43.87,1.84,4,6000.0,3.5,0.0,NOT_AVAILABLE,19.6700532499,-13.79945258534,288.61433816944,4.30489992154,100001,5347.0,5313.0,5382.33,0.3307,0.186,0.4773,0.165,0.112,0.2416,200111,1.04,1.03,1.06,0.803,0.789,0.818,289.53911915,1.0552,-17.8805394205,0.9138,0.993195870481557
181,Gaia DR2 4084585817738646400,288.5334721514,0.0393,-18.05782950935,0.0396,1635721458409799680,4084585817738646400,854551242,2015.5,3.3889,0.0488,69.4438,-0.972,0.076,-27.445,0.067,0.3477,0.0083,-0.332,-0.2954,-0.4211,-0.0627,-0.429,-0.4256,0.1253,0.2957,158,158,156,2,4.9859,254.33,0.0,0.0,31,1,214.9536,1.6176,0.0094,0.171,18,11,0.052492335,0,18,1,156,2667224.4333656062,629.4366190210089,4237.479,9.6232,3.0E-4,17,1422150.214062529,1777.888250293487,799.91,9.969,0.0014,17,1764454.2666270665,2868.1569032442603,615.188,9.1454,0.0018,1.195,0,0.8236,0.3458,0.4778,43.68,1.79,2,5750.0,4.5,0.0,NOT_AVAILABLE,19.09577541462,-13.00297664776,287.64011577887,4.25368556405,100001,5629.75,5538.15,5741.33,,,,,,,200111,3.2,3.08,3.31,9.268,9.084,9.453,288.533476553,1.1823,-18.0577113426,1.0458,0.999962781871858
180,Gaia DR2 4084473255232485248,290.25227630883,0.0403,-17.82218145488,0.0359,1635721458409799680,4084473255232485248,82906903,2015.5,3.5638,0.0423,84.2023,-1.169,0.077,-28.291,0.062,0.2791,0.0076,-0.4651,-0.2573,-0.313,-0.1482,-0.4784,-0.2602,-0.0362,0.092,144,144,143,1,2.117,175.46,0.0,0.0,31,0,326.3927,1.5987,0.01,0.041,18,11,0.052516766,0,21,0,145,761806.4011360103,262.28675791444584,2904.479,10.9838,4.0E-4,15,417923.4808869984,445.0044483351066,939.145,11.2986,0.0012,15,494217.96291654796,340.19025333380705,1452.769,10.5271,7.0E-4,1.197,0,0.7715,0.3149,0.4566,42.67,0.42,4,6250.0,4.5,0.0,NOT_AVAILABLE,20.01405488774,-14.3935150591,289.29673005976,4.27068221795,100001,5866.0,5794.41,5936.13,0.482,0.3116,0.7171,0.2527,0.1605,0.3584,200111,1.49,1.45,1.52,2.357,2.317,2.397,290.252281596,1.1988,-17.8220596468,0.9593,0.987752553084773
179,Gaia DR2 4084174462953441792,288.25026891039,0.0353,-18.63075472269,0.0258,1635721458409799680,4084174462953441792,12367258,2015.5,3.3605,0.0305,110.3222,-0.242,0.079,-26.319,0.056,-0.13,-0.0147,-0.6079,0.1569,-0.2157,0.1367,-0.4881,-0.0731,-0.0356,-0.3317,116,0,114,2,-4.4607,55.09,0.0,0.0,31,0,61.3362,1.4991,0.0068,-0.113,13,9,0.09178267,0,13,0,114,48921.10169917261,57.1421378091249,856.13,13.9646,0.0013,13,19767.97661183175,139.30662608069545,141.903,14.6115,0.0077,12,41909.23006140349,156.26410730504037,268.195,13.2061,0.004,1.261,0,1.4053,0.6469,0.7585,,,0,,,,NOT_AVAILABLE,18.44630302961,-12.99720368577,287.30053898405,3.71913165041,100001,4864.0,4672.5,4910.5,0.3893,0.2029,0.746,0.194,0.112,0.359,200111,0.62,0.61,0.67,0.195,0.191,0.199,288.250270008,1.2259,-18.6306414061,0.8625,0.977123411000459
178,Gaia DR2 4083991252520671232,287.23608970774,0.0206,-19.72529894208,0.0201,1635721458409799680,4083991252520671232,1123372295,2015.5,3.0587,0.0236,129.7772,-0.456,0.038,-26.085,0.035,0.3266,-0.1613,-0.2388,-0.2699,-0.3788,-0.1058,-0.3913,-0.3054,0.1328,0.232,162,0,162,0,-4.3097,91.88,0.0,0.0,31,0,99.0959,1.5213,0.0051,0.106,18,11,0.04830148,0,18,0,162,78159.7790906809,33.304149814736846,2346.848,13.4559,5.0E-4,17,34754.17633607655,65.8407242693172,527.852,13.9989,0.0021,17,62220.794095524165,105.15586649142176,591.701,12.7771,0.0018,1.241,0,1.2218,0.543,0.6788,,,0,,,,NOT_AVAILABLE,17.01696349118,-12.58167038237,286.21510837928,2.74899390922,100001,4963.33,4859.17,5140.0,0.4243,0.3039,0.6385,0.2073,0.1515,0.3161,200111,0.82,0.76,0.86,0.367,0.36,0.375,287.236091792,0.5948,-19.7251866303,0.5379,0.967642947017216
177,Gaia DR2 4083614807222135936,291.37245533866,0.0436,-18.58365442942,0.0415,1635721458409799680,4083614807222135936,248592817,2015.5,3.4696,0.0457,75.9737,-2.22,0.084,-27.033,0.07,0.1301,-0.0179,-0.4794,-0.113,-0.3909,0.0167,-0.5204,-0.2895,0.0873,0.0013,117,117,115,2,2.9641,159.23,0.0,6.669484583652719E-16,31,0,261.0171,1.6303,0.0127,-0.028,13,10,0.054902725,0,13,1,112,794469.1370892504,250.44122801652054,3172.278,10.9382,3.0E-4,13,439638.31549559254,1295.6889057528465,339.309,11.2436,0.0032,13,508950.4743048416,701.7053715532924,725.305,10.4952,0.0015,1.194,0,0.7484,0.3055,0.4429,43.2,0.92,7,6500.0,4.5,0.0,NOT_AVAILABLE,19.74472015204,-15.67590052142,290.24436692052,3.36616314453,100001,6263.31,5909.13,7007.47,0.508,0.261,0.7635,0.254,0.1665,0.3669,200111,1.36,1.09,1.53,2.56,2.512,2.607,291.372465424,1.3044,-18.5835380356,1.083,0.94950040684721
176,Gaia DR2 4083221839189590528,291.77034522326,0.5444,-19.95450227017,0.4361,1635721458409799680,4083221839189590528,78990516,2015.5,2.9168,0.4851,6.0125,-2.568,1.138,-29.676,0.852,-0.0137,-0.0699,0.1981,-0.5507,-0.1302,-0.5494,-0.0096,-0.0056,-0.0919,-0.166,114,0,112,2,2.0802,139.61,1.437,2.6532713241009276,31,0,0.1153,2.0509,0.1158,-0.034,13,8,1.0571741,0,13,0,112,384.9204294078396,1.632929397302507,235.724,19.2249,0.0046,13,301.0231967543852,16.66106583449966,18.067,19.1549,0.0601,13,215.3080014710459,11.237718208023923,19.159,18.9293,0.0567,1.341,0,0.2256,-0.07,0.2957,,,0,,,,NOT_AVAILABLE,18.59501087382,-16.57056897415,290.41539678758,1.95509864166,,,,,,,,,,,,,,,,,,291.770356986,17.6404,-19.9543744994,13.2182,0.883359481086442
175,Gaia DR2 4082446851004435072,286.60056595141,0.1002,-20.21837691567,0.1067,1635721458409799680,4082446851004435072,134162454,2015.5,3.3575,0.1407,23.8579,-0.868,0.155,-25.157,0.126,-0.4547,0.5099,0.024,-0.3936,-0.764,-0.2253,0.0253,-0.0445,-0.1106,-0.0184,106,0,106,0,3.2011,152.79,0.273,2.906893876617725,31,0,4.6631,1.3515,0.0229,-0.062,12,8,0.15778759,0,12,0,104,6545.3814333791115,11.50340106828956,568.995,16.1485,0.0019,7,1835.0622767629945,23.122065414982895,79.364,17.1923,0.0137,7,8024.849246184825,81.47244461887317,98.498,15.0008,0.011,1.506,0,2.1914,1.0437,1.1477,,,0,,,,NOT_AVAILABLE,16.30311586583,-12.24423406208,285.56405656581,2.32844754464,102001,3685.01,3492.0,4100.4,,,,,,,200111,0.53,0.43,0.59,0.047,0.043,0.051,286.600569936,2.4008,-20.2182686027,1.9564,0.918726815725967
174,Gaia DR2 4082432458578047232,287.10719799759,0.17,-20.02681259809,0.1495,1635721458409799680,4082432458578047232,1199308557,2015.5,3.1581,0.1848,17.0916,-1.762,0.328,-26.478,0.277,0.2669,-0.0558,-0.2145,-0.3821,-0.0466,-0.3115,-0.3979,-0.4169,0.071,0.1877,130,0,130,0,26.8245,1206.66,1.053,53.48183782523833,31,0,0.7844,1.1725,0.0487,0.07,15,8,0.31777015,0,15,0,130,6474.232526972144,6.450480751903317,1003.682,16.1604,0.0011,14,1703.1923407104834,19.060537265323834,89.357,17.2732,0.0122,14,7510.152367335619,34.33639550505574,218.723,15.0728,0.005,1.423,0,2.2004,1.1128,1.0876,,,0,,,,NOT_AVAILABLE,16.68435737099,-12.59689894574,286.05912800652,2.46382084423,100001,4118.75,3620.0,4704.05,0.821,0.49,1.578,0.4665,0.272,0.775,,,,,,,,287.107206074,5.0865,-20.0266985971,4.2964,0.973334304712903
173,Gaia DR2 4082219904923606016,287.26889281142,0.0418,-20.41060878051,0.0386,1635721458409799680,4082219904923606016,933026594,2015.5,3.3561,0.0484,69.2792,1.326,0.08,-27.864,0.067,0.2782,-0.2754,-0.2115,-0.173,-0.4628,-0.06,-0.3158,-0.1592,0.0659,0.0098,141,141,140,1,10.6632,395.58,0.0,0.0,31,0,418.4237,1.578,0.0087,0.024,16,11,0.04930315,0,16,0,139,487735.96674378373,202.12787832849654,2413.007,11.4679,4.0E-4,15,252328.27585756156,489.92542386663695,515.034,11.8465,0.0021,15,337543.84278425557,263.8335127064206,1279.382,10.9411,8.0E-4,1.209,0,0.9054,0.3786,0.5268,51.28,3.9,3,5750.0,4.5,0.0,NOT_AVAILABLE,16.39087259041,-12.89418852657,286.16473879308,2.0648401857,100001,5757.48,5414.67,6653.12,,,,,,,200111,1.32,0.98,1.49,1.712,1.678,1.746,287.268886721,1.2396,-20.4104888094,1.0436,0.899064370690739
172,Gaia DR2 4082207638503600256,287.86152774863,0.1193,-20.45598620987,0.1137,1635721458409799680,4082207638503600256,1107091144,2015.5,3.3749,0.1358,24.8453,0.321,0.213,-27.893,0.195,0.3948,-0.2836,-0.1189,-0.4069,-0.3161,-0.218,-0.4153,-0.3672,0.1793,0.2826,140,0,140,0,2.959,188.86,0.375,2.1130419963228086,31,0,1.5164,1.3449,0.0296,0.097,16,11,0.21869071,0,16,0,138,1956.4299332190174,2.6353158683523983,742.389,17.4597,0.0015,14,388.07492254813286,10.988864845937815,35.315,18.8791,0.0307,13,2497.6862800025265,8.89114626201224,280.918,16.2681,0.0039,1.475,0,2.611,1.4194,1.1916,,,0,,,,NOT_AVAILABLE,16.5837563696,-13.41877541056,286.71094853661,1.95308383017,,,,,,,,,,,,,,,,,,287.861526273,3.3096,-20.4558661138,3.0317,0.920860359079758
